Episode Number,Ideal Algorithm ID,Ideal Reward
0,11,-121.58200000000002
1,11,-130.102
2,3,-100.519
3,7,-102.08200000000001
4,7,-102.42999999999999
5,5,-96.44600000000003
6,5,-119.998
7,5,-100.0
8,4,-100.0
9,1,-118.26100000000001
10,13,-121.06000000000002
11,12,-122.33800000000001
12,4,-129.40900000000002
13,8,-125.01400000000001
14,12,-119.68900000000004
15,9,-127.48000000000002
16,1,-131.39800000000002
17,12,-127.17100000000008
18,12,-116.30699999999993
19,11,-130.45600000000002
20,1,-130.11100000000002
21,1,-124.59400000000002
22,7,-129.54400000000004
23,7,-132.63700000000003
24,7,-113.578
25,6,-113.46800000000007
26,9,-134.43999999999997
27,11,-138.36999999999995
28,11,-133.90000000000003
29,2,-132.31
30,2,-128.22700000000006
31,2,-130.87599999999998
32,2,-133.36
33,2,-133.51
34,12,-115.50400000000002
35,12,-110.92199999999995
36,2,-137.30199999999996
37,11,-135.34
38,1,-130.57000000000002
39,2,-129.82
40,3,-123.75100000000006
41,3,-110.572
42,3,-110.689
43,9,-136.32999999999998
44,7,-125.04100000000003
45,13,-112.093
46,8,-116.16100000000003
47,12,-128.30800000000005
48,11,-125.92000000000004
49,9,-126.61000000000004
50,9,-129.56200000000004
51,8,-129.97800000000024
52,9,-132.69700000000003
53,2,-130.342
54,11,-128.41000000000003
55,1,-132.91299999999998
56,11,-137.76999999999992
57,1,-133.39000000000001
58,11,-131.10999999999999
59,11,-135.94
60,9,-135.87399999999997
61,11,-135.09999999999997
62,9,-139.82199999999995
63,9,-135.84399999999997
64,9,-137.32599999999994
65,9,-128.39800000000002
66,9,-135.80799999999996
67,9,-133.111
68,9,-136.55499999999995
69,11,-133.21
70,9,-133.18
71,1,-131.65900000000002
72,11,-139.20999999999998
73,11,-140.55999999999995
74,11,-133.9
75,9,-128.54200000000003
76,9,-143.76399999999992
77,11,-134.58999999999997
78,11,-137.13999999999996
79,9,-140.00799999999998
80,11,-138.21999999999994
81,11,-127.54000000000003
82,11,-131.20000000000002
83,7,-95.40299999999982
84,7,-107.20500000000013
85,7,-132.96899999999985
86,7,-105.88899999999987
87,7,-84.63399999999983
88,0,-112.13299999999984
89,8,-115.45500000000013
90,11,-134.40999999999997
91,11,-133.47999999999996
92,5,-136.94399999999985
93,8,-139.95899999999978
94,11,-131.71
95,11,-130.33
96,11,-133.39000000000001
97,11,-138.00999999999993
98,11,-129.04000000000002
99,10,-124.19099999999995
100,3,-126.29799999999985
101,4,-111.63199999999992
102,3,-125.3079999999998
103,13,-134.14900000000003
104,6,-119.43699999999998
105,10,-131.33699999999993
106,12,-110.26599999999985
107,3,-117.68699999999998
108,3,-108.87499999999974
109,5,-93.48499999999999
110,3,-90.82699999999994
111,3,-78.61300000000008
112,8,-99.02000000000014
113,11,-133.93
114,11,-146.0799999999999
115,11,-136.38999999999996
116,11,-138.48999999999995
117,11,-141.00999999999993
118,13,-112.06900000000053
119,11,-134.40999999999997
120,0,-128.41000000000003
121,13,-116.23300000000002
122,4,-98.81199999999995
123,3,-104.59400000000005
124,8,-124.83200000000002
125,8,-106.06599999999995
126,0,-136.83999999999997
127,11,-133.51000000000002
128,8,-123.60099999999984
129,10,-132.7750000000005
130,7,-56.63799999999983
131,12,-128.07700000000034
132,8,-109.88599999999974
133,13,-133.70499999999998
134,13,-132.36700000000002
135,0,-131.959
136,8,-58.76400000000007
137,11,-135.96999999999997
138,13,-132.496
139,13,-149.79099999999988
140,11,-135.13
141,12,-103.16699999999992
142,3,-69.04799999999986
143,8,-118.62800000000041
144,3,-96.70399999999984
145,0,-135.877
146,11,-129.82000000000002
147,11,-136.06
148,11,-134.76999999999998
149,7,-136.93599999999998
150,14,-150.48700000000113
151,10,-117.20400000000002
152,12,-131.96500000000066
153,10,-105.66400000000017
154,4,-107.94100000000014
155,5,-135.19699999999972
156,4,-74.84799999999987
157,5,-118.6209999999998
158,8,-100.7929999999998
159,4,-43.70699999999984
160,8,-65.35199999999995
161,10,-61.58499999999982
162,8,-65.97399999999979
163,3,-111.54900000000046
164,10,-7.6929999999997944
165,4,-57.870999999999825
166,4,-75.44999999999985
167,3,-59.2219999999999
168,6,-33.09499999999984
169,10,-63.5849999999999
170,10,-71.76299999999989
171,3,-85.37699999999982
172,10,-75.02399999999984
173,5,-72.40099999999983
174,12,-54.175999999999746
175,8,-28.46899999999989
176,4,-82.06199999999978
177,10,-31.058999999999763
178,4,-101.33999999999978
179,11,-115.8170000000003
180,10,-111.60799999999979
181,4,-104.53600000000017
182,4,-121.29700000000055
183,7,-112.88399999999994
184,10,-94.48099999999992
185,12,-73.10899999999998
186,12,-97.93299999999996
187,6,-79.0999999999998
188,13,-40.55299999999979
189,10,-86.27399999999976
190,3,-126.98499999999976
191,14,-139.0349999999998
192,13,-120.06500000000031
193,14,-164.16200000000003
194,11,-147.84500000000088
195,11,-105.39200000000062
196,11,-162.73800000000125
197,14,-148.9710000000008
198,13,-143.9359999999999
199,13,-123.28700000000003
200,14,-99.0810000000001
201,9,-139.46600000000086
202,3,-163.99200000000133
203,9,-140.84300000000076
204,12,-146.93299999999988
205,11,-101.79700000000045
206,11,-110.835
207,11,-125.80300000000094
208,11,-131.16900000000115
209,11,-120.79700000000034
210,5,-125.78600000000006
211,12,-110.63600000000005
212,13,-145.567
213,6,-148.03900000000024
214,0,-144.14600000000019
215,11,-125.72900000000047
216,14,-167.81100000000117
217,8,-129.548
218,13,-121.48399999999974
219,12,-150.97900000000126
220,11,-142.17200000000085
221,13,-172.18700000000155
222,11,-168.43400000000048
223,11,-152.2080000000007
224,7,-142.67700000000121
225,7,-116.50399999999993
226,10,-135.46700000000067
227,8,-94.17300000000039
228,4,-101.04800000000051
229,10,-122.69900000000045
230,3,-84.5499999999997
231,3,-116.4459999999998
232,6,-80.72699999999993
233,5,-22.313999999999783
234,14,-31.96199999999974
235,10,-39.45799999999979
236,6,-36.827999999999705
237,5,-46.198999999999785
238,13,-66.65499999999977
239,7,-51.0939999999998
240,12,-72.55299999999971
241,6,-68.46599999999998
242,0,-92.6690000000002
243,9,-66.12499999999982
244,7,-43.174999999999855
245,10,-49.32799999999982
246,4,-68.73699999999974
247,5,-67.58599999999994
248,5,-36.635999999999974
249,9,-61.0219999999998
250,10,-80.3199999999997
251,5,-68.07199999999995
252,8,-24.13299999999964
253,8,-59.617999999999675
254,11,-81.62199999999969
255,14,-53.48599999999969
256,10,-79.68799999999979
257,11,-53.5169999999997
258,9,-131.4190000000007
259,14,-102.2830000000006
260,11,-49.598999999999805
261,11,-70.53199999999967
262,9,-128.6490000000009
263,11,-124.11099999999983
264,14,-113.21300000000056
265,11,-118.89699999999979
266,11,-134.40899999999996
267,3,-4.765999999999839
268,11,-62.104999999999755
269,8,-29.91599999999972
270,6,-39.321000000000026
271,8,-58.43999999999981
272,11,-33.738999999999734
273,0,-47.65099999999992
274,6,-46.46200000000008
275,10,-50.75500000000013
276,12,-87.40700000000034
277,5,-58.45900000000019
278,14,-64.46600000000001
279,12,-56.28799999999976
280,12,-56.84899999999976
281,9,-45.00099999999997
282,0,-54.80500000000008
283,12,-59.37500000000013
284,7,-86.96900000000062
285,1,-86.2030000000002
286,11,-86.32599999999978
287,9,-114.3050000000007
288,11,-99.14199999999971
289,5,-99.46600000000042
290,8,-63.078000000000074
291,11,-54.14899999999993
292,14,-41.79600000000014
293,5,-71.23900000000002
294,2,-38.47599999999977
295,1,-10.744999999999887
296,14,-40.55999999999972
297,2,-38.58699999999965
298,13,-44.62899999999997
299,8,-29.393999999999856
300,14,-62.555000000000064
301,9,-33.005999999999716
302,5,-40.42699999999996
303,0,-15.777999999999787
304,9,-14.131999999999703
305,1,-26.825999999999755
306,14,-28.264999999999862
307,0,-30.065999999999995
308,8,-33.25899999999969
309,10,-42.820000000000064
310,14,-70.38799999999978
311,3,-36.542999999999736
312,0,-25.98099999999972
313,8,-24.723999999999712
314,5,-55.65399999999992
315,12,-17.925999999999714
316,1,11.911000000000259
317,0,6.571000000000211
318,14,-33.26599999999992
319,6,-35.003999999999984
320,0,-69.08500000000006
321,5,-38.180999999999806
322,9,-68.10200000000044
323,11,-51.18799999999991
324,14,-45.95899999999979
325,1,-58.45999999999972
326,12,-63.43700000000015
327,0,-84.27899999999977
328,1,-61.02999999999995
329,0,-95.83399999999982
330,6,-83.05899999999966
331,1,-59.37399999999987
332,14,-77.57300000000005
333,9,-56.83600000000015
334,3,-57.94699999999974
335,13,-67.30199999999992
336,14,-56.35199999999984
337,5,-79.42599999999973
338,12,-61.263999999999825
339,14,-38.215999999999866
340,3,-22.11700000000021
341,4,-33.736999999999874
342,13,-38.92999999999982
343,5,-26.295999999999886
344,10,-19.87499999999982
345,11,-68.31099999999984
346,14,-41.278999999999805
347,2,-47.35599999999992
348,3,-20.334999999999724
349,9,-43.43699999999972
350,7,-69.13599999999977
351,14,-63.421999999999834
352,7,-48.40299999999995
353,11,-55.91099999999989
354,4,-46.55699999999969
355,0,-55.25599999999971
356,4,-55.416999999999824
357,2,-48.67399999999974
358,3,-39.160999999999795
359,11,-54.77699999999963
360,0,-63.798999999999765
361,9,-41.121999999999744
362,11,-51.2459999999997
363,8,-98.96199999999992
364,3,-50.10699999999984
365,14,-58.5819999999998
366,2,-62.65399999999978
367,11,-57.19299999999981
368,11,-69.95899999999985
369,12,-125.22399999999978
370,9,-116.71999999999983
371,11,-84.45299999999989
372,9,-49.07699999999977
373,10,-55.234999999999786
374,6,-42.83599999999986
375,14,-60.20299999999969
376,10,-61.36300000000026
377,13,-31.601999999999816
378,11,-74.84799999999994
379,11,-49.23499999999973
380,7,-88.89399999999976
381,13,-94.74600000000007
382,14,-12.69099999999973
383,12,-47.603
384,8,-91.15599999999992
385,1,-43.29899999999976
386,13,-102.91999999999987
387,4,-97.85799999999975
388,11,-52.34999999999987
389,2,-84.46200000000017
390,9,-63.608999999999774
391,9,-95.88100000000043
392,11,-84.14999999999993
393,14,-78.95199999999983
394,14,-35.34399999999975
395,14,-75.68200000000024
396,14,-77.06200000000013
397,5,-55.81799999999963
398,12,-15.648999999999779
399,5,-27.059999999999746
400,5,-8.682999999999838
401,10,-1.1249999999999545
402,14,-28.688999999999755
